id,easting,northing,altitude,departure_airport,arrival_airport,standard_passengers,premium_passengers,initial_fuel,consumed_fuel,scheduled_gate_departure,actual_gate_departure,scheduled_runway_arrival,scheduled_gate_arrival,fuel_cost,crew_delay_cost,other_hourly_costs,nonarrival_penalty,delay_cost_proportion_30m,delay_cost_proportion_2h,max_standard_delay_cost,max_premium_delay_cost,FreeAltitudeChanges,AltitudeChangeCost,TurbulenceCostPer6Minutes
327562221,632.298104,282.331804,26400,KTPA,KIND,128,15,22083.3,2452,-0.440396,-0.490396,1.592937,1.892937,2.74,709.09,1149.99,100000,0.044,0.688,10.63,143.78,5,100,40
327532189,214.89821,758.366681,38000,KLGA,KXNA,107,15,28854.2,17535.3,-3.440396,-3.507063,0.142937,-0.02373,8.64,507.43,1549.69,100000,0.011,0.775,15.51,147.24,5,100,40
327536234,773.651058,196.517434,23000,KMCO,KMIA,116,14,15312.5,1868.6,-0.357063,-0.37373,0.52627,0.892937,6.22,792.59,1529.89,100000,0.096,0.861,4.19,191.15,5,100,40
327525687,322.70355,682.843489,38000,KJFK,KDFW,115,16,35625,14202,-2.940396,-2.840396,1.492937,1.559604,1.5,981.64,1379.31,100000,0.07,0.887,3.1,116.37,5,100,40
327492030,219.716247,946.385976,30000,KATL,KMSP,104,13,24479.2,7868.6,-1.77373,-1.57373,0.892937,0.942937,1.91,628.26,1027.91,100000,0.078,0.9,25.35,132.5,5,100,40
327514693,321.101607,280.744878,27400,KFLL,KMSY,136,12,21041.7,9285.3,-2.107063,-1.857063,0.37627,0.059604,4.69,768.67,1777.76,100000,0.068,0.387,18.4,199.68,5,100,40
327553886,-152.337109,1024.003548,35000,KSEA,KATL,110,12,36354.2,11452,-2.240396,-2.290396,1.759604,2.37627,6.2,760.92,1472.63,100000,0.26,0.782,10.23,196.3,5,100,40
327491466,559.549162,539.995072,18200,KATL,KCLT,119,15,15520.8,2452,-0.607063,-0.490396,0.52627,0.67627,3.78,929.07,1948.84,100000,0.082,0.725,35.05,47.38,5,100,40
327492239,-402.571292,537.479424,36000,KATL,KSAN,112,15,37812.5,13452,-2.690396,-2.690396,1.742937,2.159604,6.29,814.66,1782.39,100000,0.088,0.867,13.32,65.03,5,100,40
327548095,526.183006,846.99531,37000,KPHX,KDCA,138,15,32708.3,15368.6,-3.190396,-3.07373,0.759604,0.842937,5.23,841.03,1811.49,100000,0.199,0.799,17.55,166.35,5,100,40
327492152,900.730248,899.288485,18000,KATL,KPHL,136,12,20000,7118.6,-1.27373,-1.42373,0.27627,0.72627,2.27,727.02,1956.36,100000,0.222,0.747,29.34,134.46,5,100,40
327557492,-967.932671,659.522322,37000,KSNA,KDEN,104,12,21041.7,3202,-0.857063,-0.640396,1.242937,1.309604,8.01,386.61,1882.41,100000,0.217,0.659,18.77,44.31,5,100,40
327557421,-1178.547287,652.449143,39000,KSMF,KSAN,144,13,16354.2,4452,-1.190396,-0.890396,0.42627,0.22627,5.66,484.05,1817.5,100000,0.046,0.617,2.71,45.79,5,100,40
327522555,459.78364,812.873055,37000,KIAH,KCLE,105,16,24270.8,8618.6,-1.640396,-1.72373,1.159604,1.042937,9.8,626.55,1642.35,100000,0.226,0.396,33.71,55.64,5,100,40
327498410,578.031203,874.997026,36000,KBWI,KDEN,107,13,34062.5,6035.3,-1.190396,-1.207063,3.109604,3.059604,8.68,755.29,1269.85,100000,0.167,0.391,33.77,161.41,5,100,40
327531922,-36.427355,518.449222,18700,KLGA,KDFW,130,14,37187.5,17785.3,-3.607063,-3.557063,0.342937,1.142937,1.58,962.6,1911.2,100000,0.09,0.727,12.22,100.99,5,100,40
327546050,881.834056,653.827954,35000,KPBI,KJFK,122,15,24791.7,7368.6,-1.940396,-1.47373,0.92627,0.82627,9.43,591.3,1969.84,100000,0.042,0.696,35.42,109.93,5,100,40
327506298,426.865546,719.388462,31000,KCVG,KATL,102,15,17604.2,3285.3,-0.607063,-0.657063,0.542937,1.009604,4.13,301.44,1496.24,100000,0.266,0.873,11.57,106.97,5,100,40
327535992,-243.39405,884.933162,38000,KMCI,KSFO,142,14,31250,5535.3,-1.007063,-1.107063,2.659604,2.792937,6.83,355.7,1393.13,100000,0.206,0.697,26.33,58.74,5,100,40
327530769,-476.309466,944.648661,35100,KLAX,KJFK,114,12,40312.5,9285.3,-1.857063,-1.857063,2.792937,3.392937,6.65,356.27,1251.33,100000,0.066,0.495,6.18,176.92,5,100,40
327544620,661.380286,354.584267,32600,KORD,KMCO,119,13,23645.8,9952,-2.27373,-1.990396,0.442937,0.309604,9.77,936.96,1070.78,100000,0.142,0.573,31.51,142.07,5,100,40
327509136,183.515317,866.20006,33000,KDFW,KORD,130,14,22083.3,6535.3,-1.27373,-1.307063,0.692937,1.059604,6.77,843.12,1372.83,100000,0.049,0.804,39.12,176.1,5,100,40
327538168,841.54451,768.285788,35000,KMIA,KEWR,133,12,27291.7,8535.3,-1.607063,-1.707063,0.909604,1.559604,8.99,327.06,1903.86,100000,0.264,0.45,30.97,98.9,5,100,40
327514727,87.260566,293.903991,36000,KFLL,KPHX,125,12,40312.5,11035.3,-2.357063,-2.207063,2.87627,2.892937,9.36,899.47,1020.11,100000,0.146,0.624,23.35,95.3,5,100,40
327507308,812.975314,889.563719,21700,KDCA,KPHX,131,13,40000,2035.3,-1.607063,-0.407063,4.52627,3.592937,2.69,522.33,1166.21,100000,0.039,0.433,9.42,178.25,5,100,40
327535991,-234.124919,993.83355,36000,KMCI,KSEA,119,13,30937.5,4618.6,-0.857063,-0.92373,2.67627,2.892937,6.16,475.39,1533.06,100000,0.298,0.658,11.27,42.99,5,100,40
327522423,588.9237,1033.753128,34000,KIAD,KSEA,107,13,42812.5,5535.3,-1.27373,-1.107063,4.659604,4.37627,2.77,324.61,1113.21,100000,0.129,0.707,35.15,56.14,5,100,40
327536120,604.325986,960.420516,30500,KMCO,KDTW,136,13,24166.7,10452,-2.690396,-2.090396,0.52627,-0.02373,2.19,436.37,1481.99,100000,0.09,0.779,3.66,155.22,5,100,40
327536217,514.80884,375.59809,38000,KMCO,KMCI,122,14,26250,4368.6,-1.857063,-0.87373,1.842937,1.142937,3.88,727.19,1908.71,100000,0.202,0.743,21.22,83.33,5,100,40
327558157,-85.627015,856.115473,38000,KSTL,KDEN,122,13,22604.2,5535.3,-1.02373,-1.107063,1.209604,1.392937,1.49,597.89,1828.48,100000,0.249,0.405,8.86,120.55,5,100,40
327547956,770.954954,956.335533,30000,KPHL,KSFO,111,12,47083.3,3952,-0.740396,-0.790396,5.409604,5.592937,2.53,676.86,1261.86,100000,0.162,0.834,30.59,56.57,5,100,40
327562291,737.844393,613.213537,24300,KTPA,KRDU,109,13,18437.5,5868.6,-1.607063,-1.17373,0.309604,0.142937,4.43,731.33,1354.84,100000,0.017,0.69,11.64,126.54,5,100,40
327492051,409.163827,451.595981,34000,KATL,KMSY,102,14,18229.2,3702,-0.72373,-0.740396,0.642937,0.992937,6.92,914.93,1089.37,100000,0.186,0.626,29.55,143.33,5,100,40
327543675,-632.521113,634.385818,34000,KOKC,KPHX,132,16,22604.2,7702,-1.52373,-1.540396,0.709604,0.892937,9.56,636.72,1305.32,100000,0.219,0.818,37.39,134.78,5,100,40
327544948,-829.144347,700.654039,36000,KORD,KSNA,135,14,34583.3,17118.6,-3.690396,-3.42373,0.742937,0.642937,3.52,881.17,1173.5,100000,0.279,0.818,17.3,189.3,5,100,40
327511026,262.957289,815.643697,37000,KDSM,KATL,103,12,20312.5,3702,-0.92373,-0.740396,1.02627,1.12627,7.2,743.6,1903.75,100000,0.184,0.863,27.37,190.68,5,100,40
327498292,-1192.869875,743.536109,34000,KBUR,KSMF,122,15,15312.5,2035.3,-0.940396,-0.407063,0.642937,0.309604,1.99,877.8,1781.67,100000,0.238,0.702,12.01,62.46,5,100,40
327554089,-748.948653,1418.342126,35000,KSEA,KORD,112,14,33541.7,5618.6,-1.27373,-1.12373,2.22627,2.892937,6.58,965.42,1066.69,100000,0.239,0.514,24.86,194.31,5,100,40
327552117,667.324938,229.332847,32300,KRSW,KDEN,102,16,33958.3,2868.6,-0.42373,-0.57373,3.47627,3.809604,5.47,378.88,1010.09,100000,0.069,0.531,10.91,167.92,5,100,40
327506803,-74.218251,341.396848,21500,KDAL,KHOU,138,12,14270.8,2452,-0.607063,-0.490396,0.409604,0.47627,7.91,761.88,1831.23,100000,0.152,0.378,10.49,62.61,5,100,40
327525776,-691.146557,746.549988,38000,KJFK,KLAX,137,12,47083.3,24368.6,-4.857063,-4.87373,1.242937,1.47627,6.86,829.92,1925.47,100000,0.043,0.536,17.2,78.46,5,100,40
327554090,232.405916,1078.757566,24800,KSEA,KORD,135,16,33541.7,14535.3,-3.52373,-2.907063,0.459604,0.642937,7.24,845.73,1926.76,100000,0.148,0.553,39.92,50.06,5,100,40
327536816,330.565854,1026.375581,36000,KMDW,KMSP,119,13,16875,1452,-0.27373,-0.290396,0.792937,1.22627,7.35,437.5,1090.2,100000,0.184,0.644,31.53,79.83,5,100,40
327503952,615.814194,781.099959,29000,KCMH,KCLT,119,14,16458.3,3118.6,-0.72373,-0.62373,0.62627,0.709604,5.6,376.08,1773.74,100000,0.109,0.485,21.2,108.67,5,100,40
327502960,305.268052,739.138385,36000,KCLE,KDFW,108,14,27291.7,8202,-1.607063,-1.640396,1.042937,1.559604,1.04,800.9,1585.02,100000,0.138,0.533,21.38,160.96,5,100,40
327530532,-58.274087,625.177012,39000,KLAX,KATL,122,14,34062.5,12035.3,-2.607063,-2.407063,1.342937,1.642937,1.6,720.97,1414.92,100000,0.299,0.527,25.6,123.28,5,100,40
327498441,885.563986,746.810427,34000,KBWI,KFLL,115,14,24166.7,4118.6,-0.690396,-0.82373,1.97627,1.97627,2.36,545.14,1932,100000,0.229,0.51,32.55,169.77,5,100,40
327543663,-423.010835,639.411983,38000,KOKC,KLAX,121,14,28333.3,5285.3,-0.940396,-1.057063,2.092937,2.392937,1.56,672.91,1984.49,100000,0.158,0.896,12.7,105.74,5,100,40
327531949,817.022729,215.842458,34000,KLGA,KFLL,134,13,27395.8,15118.6,-3.107063,-3.02373,0.709604,0.07627,1.58,531.18,1133.07,100000,0.229,0.689,28.76,46.34,5,100,40
327558243,243.02278,414.715033,28000,KSTL,KMSY,119,14,18958.3,5785.3,-1.27373,-1.157063,0.409604,0.559604,4.85,805.21,1794.44,100000,0.207,0.486,16.79,195.37,5,100,40
327547848,462.765979,1006.325875,28000,KPHL,KORD,136,13,22187.5,13618.6,-2.62373,-2.72373,0.659604,-0.27373,2.5,302.55,1374.38,100000,0.188,0.437,3.4,115.17,5,100,40
327557134,-265.210039,1149.828438,37000,KSLC,KMSP,103,12,23125,7202,-1.440396,-1.440396,0.892937,1.059604,3.26,532.86,1977.62,100000,0.215,0.883,10.27,164.47,5,100,40
327538233,373.556426,230.866431,32000,KMIA,KIAH,131,13,26250,7285.3,-1.52373,-1.457063,1.242937,1.47627,7.33,947.71,1808.36,100000,0.114,0.806,34.69,162.89,5,100,40
327547952,816.564151,1050.164336,34000,KPHL,KSEA,107,16,44479.2,3452,-0.690396,-0.690396,5.009604,5.22627,8.86,455.59,1821.59,100000,0.239,0.676,9.36,153.56,5,100,40
327514744,414.348861,229.499447,32000,KFLL,KSFO,120,12,48125,6702,-1.27373,-1.340396,5.009604,5.22627,2.7,964.87,1641.29,100000,0.04,0.743,6.32,43.12,5,100,40
327547862,599.227264,1009.528845,32000,KPHL,KORD,106,14,23125,6702,-1.440396,-1.340396,1.02627,1.059604,2.84,727,1415.35,100000,0.066,0.438,19.2,175.72,5,100,40
327492286,213.372349,620.967461,34000,KATL,KSFO,136,14,41666.7,5618.6,-1.107063,-1.12373,3.97627,4.359604,1.64,789.6,1205.64,100000,0.136,0.515,19.01,165.46,5,100,40
327554039,-1221.998509,1051.46742,37000,KSEA,KLAX,107,16,22604.2,6202,-1.190396,-1.240396,1.12627,1.22627,9.23,649.53,1063.23,100000,0.176,0.748,13,46.62,5,100,40
327530561,-67.09317,1016.876028,35000,KLAX,KBOS,129,12,40729.2,12535.3,-3.190396,-2.507063,2.22627,2.12627,2.94,750.19,1356.92,100000,0.255,0.567,33.26,100.14,5,100,40
327497062,1037.851476,999.715574,18200,KBOS,KPHL,141,15,18020.8,5368.6,-1.107063,-1.07373,0.47627,0.57627,9.71,387.01,1896.47,100000,0.011,0.742,16.56,45.36,5,100,40
327554165,-1298.269325,1241.950836,35000,KSEA,KSFO,143,16,20520.8,4202,-0.77373,-0.840396,0.92627,1.309604,3.26,969.56,1431.96,100000,0.243,0.752,38.21,111.59,5,100,40
327552749,-1151.677346,588.019889,20600,KSAN,KSJC,110,14,15833.3,1452,-1.357063,-0.290396,0.909604,-0.02373,3.94,339.68,1573.87,100000,0.221,0.629,11.11,44.29,5,100,40
327549826,-221.95779,809.802305,33000,KPSP,KORD,108,15,32500,11702,-2.857063,-2.340396,1.32627,1.142937,7.62,870.99,1591.4,100000,0.098,0.656,29.69,76.08,5,100,40
327492368,542.849791,448.646945,26700,KATL,KTPA,129,14,16875,3118.6,-0.757063,-0.62373,0.659604,0.742937,2.32,775.65,1731.32,100000,0.171,0.439,5.71,177.27,5,100,40
327498514,884.696065,620.410221,36000,KBWI,KPBI,121,15,24166.7,5702,-1.107063,-1.140396,1.47627,1.559604,6.04,908.33,1717.05,100000,0.218,0.63,39.73,199.8,5,100,40
328787601,842.309013,1052.907258,29500,KSEA,KEWR,107,16,39791.7,20618.6,-5.107063,-4.12373,0.209604,0.059604,5.97,950.44,1821.03,100000,0.105,0.852,23.97,197.32,5,100,40
327540297,195.497389,441.063915,32000,KMSY,KMCI,143,15,19479.2,2785.3,-0.690396,-0.557063,1.142937,1.22627,6.8,323.47,1991.33,100000,0.273,0.556,29.91,198.62,5,100,40
327544267,300.364394,1039.351746,19800,KORD,KDEN,101,15,24687.5,1868.6,-0.607063,-0.37373,1.642937,2.142937,8.36,484.81,1466.33,100000,0.262,0.444,20.29,181,5,100,40
327523988,632.625806,218.933545,29700,KIND,KRSW,133,14,22604.2,10368.6,-2.107063,-2.07373,0.459604,0.309604,2.45,621.84,1121.62,100000,0.142,0.637,4.79,70.76,5,100,40
327492097,501.682237,655.838858,32400,KATL,KORD,104,16,21250,3285.3,-0.590396,-0.657063,1.22627,1.609604,1.59,309.55,1652.55,100000,0.036,0.784,20.19,68,5,100,40
327503832,117.043823,682.831276,20500,KCLT,KXNA,133,13,21979.2,10118.6,-1.940396,-2.02373,0.359604,0.37627,6.57,737.95,1565.43,100000,0.073,0.717,8.32,138.23,5,100,40
327552598,-334.017508,573.368748,29000,KSAN,KDFW,115,12,25729.2,9368.6,-1.857063,-1.87373,0.759604,1.059604,2.24,911.7,1703.41,100000,0.123,0.742,38.46,65.47,5,100,40
327540293,-664.159002,488.41914,36000,KMSY,KLAX,139,14,34583.3,13785.3,-2.77373,-2.757063,1.32627,1.559604,4.13,802.2,1551.05,100000,0.059,0.399,8.68,135.61,5,100,40
327544194,413.51262,1037.534173,24500,KORD,KCMH,139,13,15312.5,2202,-1.607063,-0.440396,0.57627,-0.357063,4.68,821.61,1681.27,100000,0.274,0.874,13.11,150.98,5,100,40
327562148,642.873928,322.596702,33000,KTPA,KBWI,122,13,21562.5,3535.3,-1.02373,-0.707063,1.509604,1.22627,8.06,345.89,1364.93,100000,0.056,0.568,3.45,113.76,5,100,40
327513457,881.329995,638.394609,35900,KEWR,KFLL,104,14,27500,7202,-1.77373,-1.440396,1.592937,1.42627,8.41,995.97,1732.14,100000,0.101,0.742,10.61,88.04,5,100,40
327504012,587.754966,836.731755,30900,KCMH,KMIA,134,12,24166.7,3368.6,-0.77373,-0.67373,1.759604,1.892937,9.61,895.14,1377.89,100000,0.127,0.644,27.63,93.9,5,100,40
327531886,934.917404,988.852426,22000,KLGA,KDCA,138,15,16458.3,3202,-0.607063,-0.640396,0.409604,0.82627,4.57,371.16,1948.71,100000,0.195,0.412,16.16,173.85,5,100,40
327491560,408.821137,568.307488,34000,KATL,KDFW,124,14,22604.2,3118.6,-0.52373,-0.62373,1.542937,1.892937,3.47,878.93,1795.35,100000,0.178,0.571,7.43,88.24,5,100,40
327554497,-89.726007,1075.110142,37000,KSFO,KJFK,119,13,42083.3,13868.6,-2.757063,-2.77373,2.092937,2.77627,8.67,435.04,1974.95,100000,0.014,0.605,6.23,61.84,5,100,40
327532004,987.451777,922.589082,35900,KLGA,KMCO,123,14,26041.7,5118.6,-0.940396,-1.02373,1.892937,2.02627,2.26,948.65,1436.88,100000,0.124,0.651,37.91,112.8,5,100,40
327509283,-1088.160886,881.124396,38000,KDFW,KSFO,121,15,30937.5,15368.6,-3.02373,-3.07373,0.659604,0.72627,5.8,749.82,1803.01,100000,0.224,0.533,29.54,91.9,5,100,40
327522652,41.090034,414.225375,32800,KIAH,KDTW,135,14,24895.8,3202,-0.52373,-0.640396,1.842937,2.259604,2.49,917.37,1069.07,100000,0.048,0.36,12.27,143.75,5,100,40
327508973,479.796984,717.458327,37000,KDFW,KLGA,124,15,28854.2,7452,-1.440396,-1.490396,1.47627,1.97627,6.07,751.33,1181.54,100000,0.179,0.445,2.78,168.24,5,100,40
327544281,299.960245,957.755114,31300,KORD,KDFW,114,15,23437.5,3368.6,-0.607063,-0.67373,1.609604,1.942937,8.7,909.26,1507.3,100000,0.141,0.444,36.1,81.55,5,100,40
327491571,-3.534641,531.720889,30500,KATL,KDFW,113,15,23645.8,9202,-1.77373,-1.840396,0.492937,0.809604,1.81,962.43,1256.12,100000,0.041,0.453,17.06,101.53,5,100,40
327513584,404.40374,1205.232445,34000,KEWR,KMSP,119,15,27395.8,11285.3,-2.940396,-2.257063,0.659604,0.242937,3.11,496.32,1960.94,100000,0.076,0.785,11.88,168.77,5,100,40
327522322,-488.640898,711.337906,36000,KIAD,KLAX,117,14,44479.2,19118.6,-4.107063,-3.82373,1.87627,1.809604,7.41,512.52,1246.21,100000,0.093,0.586,35.36,65.01,5,100,40
327525779,859.447938,967.580022,32000,KJFK,KLAX,118,16,48125,9452,-1.857063,-1.890396,5.459604,4.642937,8.86,470.87,1505.68,100000,0.059,0.654,23.37,125.72,5,100,40
327554469,-176.895857,983.843984,37000,KSFO,KIAD,135,12,39062.5,13368.6,-2.57373,-2.67373,2.142937,2.47627,8,986.15,1893.01,100000,0.257,0.604,13.63,100.73,5,100,40
327509160,869.86873,882.586609,27100,KDFW,KPHL,110,14,26562.5,11868.6,-2.27373,-2.37373,0.37627,0.77627,4.78,770.74,1014.49,100000,0.172,0.647,10.49,74.19,5,100,40
327544923,3.285948,1013.382471,36000,KORD,KSFO,132,12,36666.7,7035.3,-1.52373,-1.407063,3.159604,3.142937,4.84,373.23,1671.77,100000,0.248,0.386,30.87,115.46,5,100,40
327525996,179.942083,1234.343697,36000,KJFK,KSFO,134,14,48541.7,15952,-3.107063,-3.190396,3.82627,3.459604,9.57,399.81,1140.71,100000,0.206,0.386,14.8,184.28,5,100,40
327507162,716.546856,781.380048,38000,KDCA,KIAH,119,13,29479.2,4785.3,-0.957063,-0.957063,2.509604,2.559604,4.32,495.94,1596.09,100000,0.062,0.742,34.05,118.2,5,100,40
327553907,-602.659984,1389.981126,35000,KSEA,KBOS,109,13,38958.3,6868.6,-1.27373,-1.37373,3.22627,3.759604,2.2,347.59,1534.08,100000,0.078,0.508,14.44,47.13,5,100,40
327548286,-830.71485,573.126308,21200,KPHX,KMSP,128,16,26770.8,1868.6,-1.107063,-0.37373,2.47627,1.97627,6.6,381.71,1084.72,100000,0.117,0.608,7.49,135.31,5,100,40
327498497,781.2044,943.158922,32900,KBWI,KMKE,127,15,21041.7,3035.3,-1.607063,-0.607063,1.292937,0.559604,3.7,842.93,1095.87,100000,0.034,0.512,17.76,91.98,5,100,40
327511557,367.807501,966.916899,28000,KDTW,KSTL,121,16,17916.7,6118.6,-1.357063,-1.22373,0.659604,0.309604,1.32,892.31,1600.53,100000,0.011,0.84,27.78,75.92,5,100,40
327521450,-88.684382,305.374456,32700,KHOU,KABQ,137,15,21562.5,1952,-1.02373,-0.390396,1.642937,1.22627,1.88,575.47,1265.81,100000,0.159,0.401,9.42,87.75,5,100,40
327530530,-1010.069901,614.636376,37000,KLAX,KATL,120,16,33333.3,4452,-0.857063,-0.890396,2.77627,3.27627,9.26,960.34,1694.78,100000,0.192,0.448,34.49,91.77,5,100,40
327557352,-939.298235,942.353809,35000,KSMF,KDEN,142,12,21562.5,4868.6,-1.02373,-0.97373,1.22627,1.22627,4.65,342.12,1472.72,100000,0.272,0.655,16.75,78.78,5,100,40
327508261,-342.751209,857.119119,25000,KDEN,KOKC,125,15,18645.8,3368.6,-0.640396,-0.67373,0.942937,1.142937,8.24,565.11,1812.22,100000,0.099,0.502,7,151.57,5,100,40
327553533,514.858357,793.454664,27400,KSDF,KCLT,135,14,16041.7,2035.3,-0.37373,-0.407063,0.97627,0.992937,4.79,308.77,1868.18,100000,0.091,0.654,38.02,75.22,5,100,40
327491854,566.613047,552.769545,20900,KATL,KLGA,106,15,21562.5,3118.6,-0.52373,-0.62373,1.392937,1.72627,1.54,692.34,1655.72,100000,0.238,0.58,27.27,79.84,5,100,40
327540252,901.772592,923.205289,28300,KMSY,KEWR,121,14,26145.8,10035.3,-1.957063,-2.007063,0.42627,1.02627,3.79,809.18,1288.21,100000,0.042,0.437,15.33,129.7,5,100,40
327530609,-1113.397898,669.74009,28000,KLAX,KDEN,132,12,22187.5,2452,-0.507063,-0.490396,1.942937,1.842937,7.95,605.44,1640.25,100000,0.211,0.804,15.01,56.32,5,100,40
327522439,341.862693,883.155051,30600,KIAD,KSTL,123,16,22083.3,8285.3,-1.607063,-1.657063,0.442937,0.72627,4.44,509.7,1874.32,100000,0.114,0.786,3.07,148.2,5,100,40
327562172,-366.632334,844.15389,32000,KTPA,KDEN,102,13,33020.8,17285.3,-3.52373,-3.457063,0.509604,0.559604,6.07,973.52,1006.59,100000,0.179,0.412,13.83,171.85,5,100,40
327506337,501.394619,916.57848,20000,KCVG,KDTW,119,13,15833.3,1785.3,-0.77373,-0.357063,0.209604,0.559604,3.14,533.83,1038.95,100000,0.176,0.756,13.8,81.36,5,100,40
327522379,678.954799,895.977507,34000,KIAD,KPDX,107,13,44166.7,3452,-0.92373,-0.690396,5.242937,4.942937,9.42,690.63,1270.16,100000,0.096,0.627,35.63,162.98,5,100,40
327506325,-361.732093,948.433659,33000,KCVG,KDEN,107,15,27187.5,12952,-2.457063,-2.590396,0.359604,0.692937,4.14,570.02,1718.11,100000,0.114,0.834,28.11,52.32,5,100,40
327554604,-1251.073868,908.636919,30300,KSFO,KMDW,114,15,33020.8,1952,-1.857063,-0.390396,3.359604,2.22627,8.03,929.04,1002.36,100000,0.08,0.412,18.36,147.49,5,100,40
327554084,-1180.76914,865.995481,33000,KSEA,KONT,129,13,23125,8368.6,-1.52373,-1.67373,0.742937,0.97627,3.24,863.83,1766.34,100000,0.117,0.867,27.58,115.54,5,100,40
327536196,104.129363,590.949082,36000,KMCO,KLAX,123,14,43437.5,9868.6,-1.857063,-1.97373,3.492937,3.892937,7.87,440.52,1847.26,100000,0.094,0.467,17.02,72.51,5,100,40
327531138,-1263.430762,731.746442,26000,KLAX,KSFO,104,13,16145.8,3535.3,-0.607063,-0.707063,0.459604,0.77627,9.73,993.51,1616.89,100000,0.221,0.703,24.31,70.05,5,100,40
327554513,-312.452953,1079.059309,39000,KSFO,KJFK,134,12,41875,11535.3,-2.77373,-2.307063,2.62627,2.72627,1.34,620.13,1736.06,100000,0.29,0.684,13.15,153.9,5,100,40
327514552,753.671859,584.343528,18100,KFLL,KCLT,106,15,20520.8,7452,-1.440396,-1.490396,0.409604,0.642937,9.66,843.87,1507.99,100000,0.214,0.894,1.33,58.4,5,100,40
327496904,740.504815,1132.122929,36000,KBOS,KDTW,117,14,21562.5,8118.6,-2.02373,-1.62373,-0.290396,0.22627,3.34,396.81,1005.53,100000,0.263,0.58,16.51,116.26,5,100,40
327525889,645.886396,1233.527211,36000,KJFK,KOAK,139,13,48333.3,8118.6,-1.77373,-1.62373,5.042937,4.759604,1.22,605.82,1113.3,100000,0.14,0.579,2.67,98.63,5,100,40
327506834,-68.96302,602.695883,39000,KDAL,KMCI,103,12,16354.2,2785.3,-0.690396,-0.557063,0.742937,0.72627,1.58,551.73,1493.37,100000,0.215,0.496,9.27,70.97,5,100,40
327508717,66.753039,521.714981,39000,KDFW,KDCA,135,14,24166.7,3285.3,-0.607063,-0.657063,1.942937,2.059604,6.34,589.99,1003.81,100000,0.121,0.83,9.12,135.28,5,100,40
327508063,-422.320606,917.161979,18700,KDEN,KIAD,106,15,27500,1535.3,-0.857063,-0.307063,2.259604,2.342937,2.19,462.21,1518.5,100000,0.242,0.417,28.66,72.33,5,100,40
327513613,942.86248,1058.240702,22100,KEWR,KORD,126,13,24166.7,2868.6,-0.457063,-0.57373,2.12627,2.209604,4.45,525.53,1902.95,100000,0.032,0.825,19.54,145.63,5,100,40
327546037,856.646992,449.937518,34900,KPBI,KEWR,131,16,25625,4868.6,-0.940396,-0.97373,1.559604,1.959604,9.76,747.17,1788.94,100000,0.072,0.734,34.67,65.13,5,100,40
327546046,265.500168,253.138319,32000,KPBI,KIAH,118,15,25000,8118.6,-1.557063,-1.62373,1.02627,1.242937,6.76,370.02,1529.56,100000,0.118,0.538,14.19,46.92,5,100,40
327557508,-818.978589,526.468473,39000,KSNA,KIAH,120,15,27083.3,4868.6,-0.990396,-0.97373,1.859604,2.142937,9.68,571.69,1643.52,100000,0.203,0.738,25.69,136.37,5,100,40
327547731,736.318665,807.091229,36000,KPHL,KIAH,131,12,31562.5,5535.3,-1.190396,-1.107063,2.57627,2.659604,5.48,305.38,1746.28,100000,0.167,0.787,35.7,191.98,5,100,40
327511239,473.646175,1081.530953,29100,KDTW,KDEN,115,14,27083.3,2118.6,-0.557063,-0.42373,2.592937,2.57627,5.24,451.27,1098.5,100000,0.118,0.437,36.57,186.23,5,100,40
327491757,136.787696,380.380188,36000,KATL,KIAH,120,13,22187.5,7118.6,-1.407063,-1.42373,0.642937,0.942937,8.85,401.52,1229,100000,0.127,0.616,9.71,151.73,5,100,40
327530597,-1076.449044,684.69912,27000,KLAX,KDEN,120,14,22083.3,3118.6,-0.52373,-0.62373,1.492937,1.809604,8.94,641.63,1319.42,100000,0.149,0.882,29.33,187.27,5,100,40
327540115,503.860175,468.769622,37000,KMSP,KTPA,140,13,27187.5,11035.3,-2.607063,-2.207063,0.792937,0.542937,2.42,405.65,1458.72,100000,0.112,0.55,19.48,51.44,5,100,40
327557483,326.292043,597.997811,34200,KSNA,KATL,117,14,32708.3,15535.3,-3.02373,-3.107063,0.609604,1.009604,2.01,763.75,1141.79,100000,0.171,0.855,39.26,62.53,5,100,40
327498500,335.4552,1195.982189,28000,KBWI,KMSP,108,15,25104.2,9702,-1.77373,-1.940396,0.592937,1.042937,5.7,483.89,1676.08,100000,0.049,0.63,23.93,139.24,5,100,40
327512915,-632.044229,447.099745,22800,KELP,KLAX,141,14,21041.7,2452,-0.357063,-0.490396,1.659604,1.809604,6.96,763.77,1574.6,100000,0.121,0.882,39.57,189.51,5,100,40
327531208,-1235.230446,874.853487,22500,KLAX,KSMF,129,16,15833.3,3785.3,-0.77373,-0.757063,0.309604,0.559604,2.42,315.75,1821.74,100000,0.194,0.705,25.32,52.81,5,100,40
327502956,506.302941,1023.47736,36000,KCLE,KDEN,104,13,27812.5,4618.6,-1.357063,-0.92373,1.842937,1.892937,7.38,579.63,1144.75,100000,0.214,0.376,39.15,97.94,5,100,40
327497097,1048.527683,1103.535516,34000,KBOS,KRDU,109,12,21250,4785.3,-0.857063,-0.957063,1.07627,1.342937,6.05,398.13,1998.9,100000,0.288,0.468,36.57,116.74,5,100,40
