FlightHistoryId,CutoffTime,ArrivalAirport,ScheduledArrivalTime,CurrentLatitude,CurrentLongitude,CurrentAltitude,CurrentGroundSpeed,StandardPassengerCount,PremiumPassengerCount,FuelRemainingPounds,FuelCost,CrewDelayCost,OtherHourlyCosts,NonarrivalPenalty,DelayCostProportion30m,DelayCostProportion2h,MaxStandardDelayCost,MaxPremiumDelayCost,FreeAltitudeChanges,AltitudeChangeCost,TurbulenceCostPer6Minutes
327556984,2014-01-26 23:36:25+00:00,KBWI,2014-01-27 1:10:00+00:00,41.23,-87.449997,35000,557,131,12,20548.01806,2.23,985.21,1967.23,100000,0.025,0.486,13.68,41.41,5,100,40
327497041,2014-01-26 23:36:25+00:00,KORD,2014-01-27 0:00:00+00:00,42.799999,-85.199997,32000,284,142,15,14381.35139,4.71,800.34,1835.02,100000,0.194,0.467,12.36,194.53,5,100,40
327498476,2014-01-26 23:36:25+00:00,KMCO,2014-01-27 0:25:00+00:00,32.119999,-79.720001,34000,391,128,15,13735.51806,7.7,556.26,1034.42,100000,0.216,0.786,13.55,81.15,5,100,40
327508573,2014-01-26 23:36:25+00:00,KATL,2014-01-27 0:35:00+00:00,32.779999,-91.82,35000,507,125,13,16152.18472,9.31,324.24,1153.83,100000,0.251,0.668,24.87,106.74,5,100,40
327544800,2014-01-26 23:36:25+00:00,KPHX,2014-01-27 2:05:00+00:00,39.950001,-94.93,32000,353,121,12,25110.51806,3.82,394.15,1883.25,100000,0.196,0.5,11.82,97.75,5,100,40
327547795,2014-01-26 23:36:25+00:00,KMCO,2014-01-26 23:05:00+00:00,33.07,-79.519997,40000,384,106,15,10360.51806,3.16,345.71,1790.71,100000,0.109,0.553,24.36,80.22,5,100,40
327536285,2014-01-26 23:36:25+00:00,KPHX,2014-01-27 3:06:00+00:00,31.17,-88.879997,30000,406,101,14,30777.18472,4.23,988.8,1393.42,100000,0.068,0.667,31.11,194.59,5,100,40
327544765,2014-01-26 23:36:25+00:00,KPDX,2014-01-27 4:01:00+00:00,43.150002,-88.949997,33100,349,108,15,34964.68472,7.47,383.03,1780.82,100000,0.21,0.773,30.82,186.37,5,100,40
327522338,2014-01-26 23:36:25+00:00,KMCI,2014-01-27 0:54:00+00:00,39.220001,-88.519997,36000,358,133,13,17423.01806,9.08,697.61,1007.32,100000,0.079,0.665,3.28,157.07,5,100,40
327548194,2014-01-26 23:36:25+00:00,KIAH,2014-01-27 1:41:00+00:00,32.779999,-109.379997,33100,537,125,16,20360.51806,8.25,892.48,1958.35,100000,0.128,0.841,26.22,125.97,5,100,40
327546266,2014-01-26 23:36:25+00:00,KPHX,2014-01-27 1:45:00+00:00,44.68,-121.279999,26900,458,115,13,20673.01806,9.48,639.92,1744.8,100000,0.281,0.388,11.79,152.74,5,100,40
327507248,2014-01-26 23:36:25+00:00,KMIA,2014-01-27 0:45:00+00:00,29.02,-78.93,38000,430,115,14,15923.01806,7.68,703.27,1562.05,100000,0.021,0.824,2.98,193.03,5,100,40
327557005,2014-01-26 23:36:25+00:00,KDEN,2014-01-27 0:20:00+00:00,40.700001,-109.620003,35500,480,129,13,12735.51806,7.23,571.88,1028.68,100000,0.133,0.762,17.88,52.23,5,100,40
327554379,2014-01-26 23:36:25+00:00,KCLT,2014-01-27 2:12:00+00:00,38.52,-104.279999,35000,515,134,15,27381.35139,1.98,557.55,1486.78,100000,0.085,0.366,23.47,122.89,5,100,40
327525906,2014-01-26 23:36:25+00:00,KPBI,2014-01-27 1:31:00+00:00,37.32,-76.050003,36000,372,134,13,20673.01806,3.55,671.22,1734.48,100000,0.034,0.697,24.64,46.44,5,100,40
327522755,2014-01-26 23:36:25+00:00,KLAX,2014-01-27 0:05:00+00:00,34.07,-115.449997,39900,422,126,14,15027.18472,8.18,490.09,1656.21,100000,0.19,0.56,3.16,166.39,5,100,40
327563199,2014-01-26 23:36:25+00:00,KDTW,2014-01-27 0:20:00+00:00,38.580002,-90.019997,35000,532,125,15,16943.85139,6.97,559.81,1297.73,100000,0.136,0.64,33.65,190.95,5,100,40
327513538,2014-01-26 23:36:25+00:00,KMCI,2014-01-26 23:50:00+00:00,39.869999,-86.830002,37000,324,118,13,11985.51806,8.43,401.7,1397.75,100000,0.227,0.626,21.25,84.1,5,100,40
327503331,2014-01-26 23:36:25+00:00,KCVG,2014-01-27 0:22:00+00:00,37.98,-83.830002,19300,407,100,13,12568.85139,5.46,498.77,1670.72,100000,0.11,0.819,30.63,85.6,5,100,40
327525962,2014-01-26 23:36:25+00:00,KSAN,2014-01-27 3:47:00+00:00,38,-86.779999,34000,365,101,14,36089.68472,4.9,969.01,1898.35,100000,0.128,0.699,9.85,128.65,5,100,40
327498550,2014-01-26 23:36:25+00:00,KSAN,2014-01-27 1:30:00+00:00,37.299999,-101.57,36000,396,113,14,25589.68472,3.05,799.77,1679.55,100000,0.112,0.396,35.79,126.93,5,100,40
327514725,2014-01-26 23:36:25+00:00,KPHX,2014-01-27 3:18:00+00:00,31.35,-86.949997,32000,402,123,14,31985.51806,8.03,438.83,1299.98,100000,0.039,0.546,32.24,63.8,5,100,40
327557509,2014-01-26 23:36:25+00:00,KIAH,2014-01-27 0:02:00+00:00,32.130001,-105.220001,36200,537,143,12,19152.18472,1.35,452.01,1503.59,100000,0.111,0.777,1.75,152.12,5,100,40
327522431,2014-01-26 23:36:25+00:00,KSFO,2014-01-27 2:10:00+00:00,38.900002,-103.019997,34000,387,115,14,27818.85139,8.1,767.15,1993.77,100000,0.266,0.471,38.61,182.17,5,100,40
327509096,2014-01-26 23:36:25+00:00,KMSY,2014-01-27 0:30:00+00:00,32.700001,-94.919998,31000,483,135,15,13568.85139,7.09,730.41,1970.06,100000,0.23,0.881,21.83,185.95,5,100,40
327514690,2014-01-26 23:36:25+00:00,KMSP,2014-01-27 0:32:00+00:00,41.27,-91.32,34000,377,111,13,17485.51806,2.69,427.71,1197.55,100000,0.052,0.819,12.23,152.41,5,100,40
327530732,2014-01-26 23:36:25+00:00,KIAH,2014-01-27 0:38:00+00:00,30.629999,-101.769997,39000,556,143,13,16527.18472,8.97,584.52,1428.77,100000,0.263,0.69,34.06,74.03,5,100,40
327503244,2014-01-26 23:36:25+00:00,KBOS,2014-01-27 1:20:00+00:00,35.700001,-79.199997,28000,507,125,15,17402.18472,1.44,411.13,1844.7,100000,0.243,0.699,7.65,155.02,5,100,40
327557225,2014-01-26 23:36:25+00:00,KSFO,2014-01-27 1:30:00+00:00,40.849998,-112.650002,18900,332,126,15,18798.01806,9.95,841.77,1243.92,100000,0.296,0.611,15.48,158.06,5,100,40
327522861,2014-01-26 23:36:25+00:00,KMKE,2014-01-27 0:11:00+00:00,41.369999,-88.43,28100,460,143,15,13193.85139,6.87,403.77,1823.55,100000,0.058,0.877,39.24,76.28,5,100,40
327554388,2014-01-26 23:36:25+00:00,KDCA,2014-01-27 3:00:00+00:00,40.099998,-108.449997,37000,509,121,13,30277.18472,7.98,880.41,1227.4,100000,0.131,0.719,2.99,104.68,5,100,40
327523953,2014-01-26 23:36:25+00:00,KMIA,2014-01-27 1:55:00+00:00,38.330002,-86.019997,29100,414,120,13,22152.18472,6.11,610.72,1019.19,100000,0.155,0.361,23.78,159.38,5,100,40
327548172,2014-01-26 23:36:25+00:00,KFLL,2014-01-27 3:05:00+00:00,34.130001,-108.050003,31000,537,104,14,29756.35139,2.58,725.49,1036.82,100000,0.112,0.526,6.96,99.38,5,100,40
327530728,2014-01-26 23:36:25+00:00,KIAD,2014-01-27 2:10:00+00:00,38.5,-106.099998,33000,490,139,12,29131.35139,6.31,363.25,1988.49,100000,0.049,0.533,12.83,171.01,5,100,40
327540085,2014-01-26 23:36:25+00:00,KSEA,2014-01-27 0:31:00+00:00,47.5,-116.400002,36000,398,110,14,16485.51806,9.42,496.12,1656.64,100000,0.248,0.471,35.76,58.83,5,100,40
327536183,2014-01-26 23:36:25+00:00,KJFK,2014-01-27 1:00:00+00:00,35.450001,-77.68,35000,527,132,15,17485.51806,8.2,596.39,1666.36,100000,0.124,0.506,16.27,187.71,5,100,40
327544517,2014-01-26 23:36:25+00:00,KLAX,2014-01-27 2:26:00+00:00,39.349998,-96.400002,34000,373,127,16,27902.18472,4.08,664.24,1483.65,100000,0.29,0.373,1.61,119.44,5,100,40
327544530,2014-01-26 23:36:25+00:00,KLAX,2014-01-27 2:05:00+00:00,39.900002,-99.480003,38000,383,118,15,26048.01806,3.75,508.37,1664.55,100000,0.26,0.884,2.36,164.24,5,100,40
327508467,2014-01-26 23:36:25+00:00,KSTL,2014-01-27 0:56:00+00:00,39.619999,-102.330002,30200,507,108,13,17423.01806,1.62,410.56,1986.49,100000,0.094,0.351,27.8,196.84,5,100,40
327557355,2014-01-26 23:36:25+00:00,KDFW,2014-01-27 2:05:00+00:00,38.450001,-116.870003,33000,441,123,16,24048.01806,6.65,683.08,1052.92,100000,0.287,0.772,22.93,126.05,5,100,40
327496968,2014-01-26 23:36:25+00:00,KLAX,2014-01-27 5:00:00+00:00,44.599998,-73.949997,34000,370,136,13,43443.85139,1.03,437.14,1049.96,100000,0.205,0.896,5.18,164.5,5,100,40
327547880,2014-01-26 23:36:25+00:00,KPHX,2014-01-27 0:06:00+00:00,34.380001,-110.720001,26500,355,124,15,16235.51806,5.84,672.72,1896.6,100000,0.159,0.595,17.23,139.29,5,100,40
327514594,2014-01-26 23:36:25+00:00,KDTW,2014-01-26 23:58:00+00:00,32.669998,-81.970001,35000,467,104,12,21256.35139,1.67,717.21,1630.9,100000,0.14,0.895,9.73,80.05,5,100,40
327530627,2014-01-26 23:36:25+00:00,KDFW,2014-01-27 0:25:00+00:00,33.669998,-98.419998,22600,496,106,14,15152.18472,1.95,551.16,1121.5,100000,0.013,0.412,13.04,179.89,5,100,40
327508237,2014-01-26 23:36:25+00:00,KMSP,2014-01-27 0:15:00+00:00,43.82,-97.029999,39000,511,101,15,13506.35139,1.23,637.49,1170.56,100000,0.266,0.658,35.63,93.48,5,100,40
327563207,2014-01-26 23:36:25+00:00,KIAH,2014-01-27 0:37:00+00:00,35.25,-96.029999,27000,326,133,16,14860.51806,3.3,302.35,1178.29,100000,0.274,0.405,37.11,156.98,5,100,40
327503527,2014-01-26 23:36:25+00:00,KLAX,2014-01-27 3:06:00+00:00,36.380001,-88.370003,32000,381,118,15,35693.85139,1.17,841.05,1244.3,100000,0.15,0.826,17.86,133.33,5,100,40
327514531,2014-01-26 23:36:25+00:00,KBOS,2014-01-27 1:26:00+00:00,26.07,-80.120003,35000,0,108,14,25860.51806,4.65,557.2,1446.54,100000,0.106,0.618,36.12,47.57,5,100,40
327556958,2014-01-26 23:36:25+00:00,KATL,2014-01-27 0:27:00+00:00,34.529999,-87.050003,33000,490,105,14,16048.01806,2.89,596.94,1605.42,100000,0.085,0.564,12.19,111.81,5,100,40
327497002,2014-01-26 23:36:25+00:00,KMCO,2014-01-27 1:22:00+00:00,36.299999,-76.720001,35900,363,126,13,20006.35139,5.7,567.95,1292.32,100000,0.283,0.583,10.13,60.13,5,100,40
327552582,2014-01-26 23:36:25+00:00,KDCA,2014-01-27 1:31:00+00:00,39.080002,-93.379997,37000,528,143,14,23173.01806,9.57,726.62,1942.3,100000,0.137,0.663,31.55,133.41,5,100,40
327503946,2014-01-26 23:36:25+00:00,KBOS,2014-01-26 23:59:00+00:00,42.52,-76.25,31000,548,113,15,14693.85139,1.6,394.17,1613.32,100000,0.078,0.799,8.85,174.15,5,100,40
327531905,2014-01-26 23:36:25+00:00,KDEN,2014-01-27 2:26:00+00:00,41.049999,-79.25,36000,334,135,14,27318.85139,8.24,897.2,1290.02,100000,0.196,0.609,29.24,153.18,5,100,40
327497034,2014-01-26 23:36:25+00:00,KORD,2014-01-27 1:25:00+00:00,43.07,-76.730003,32000,317,113,14,19839.68472,9.04,938.11,1814.53,100000,0.254,0.741,23.96,84.25,5,100,40
327544073,2014-01-26 23:36:25+00:00,KBNA,2014-01-26 23:58:00+00:00,38.32,-87.5,30000,452,129,15,12443.85139,4.98,603.17,1612.89,100000,0.04,0.516,24.18,164.77,5,100,40
327546257,2014-01-26 23:36:25+00:00,KORD,2014-01-27 1:35:00+00:00,44.98,-101.120003,35000,525,128,14,22423.01806,3.48,317.06,1004.17,100000,0.235,0.584,32.27,170.96,5,100,40
327547843,2014-01-26 23:36:25+00:00,KMSY,2014-01-27 2:35:00+00:00,39.77,-76.220001,24700,324,109,16,26048.01806,8.17,900.96,1074.04,100000,0.065,0.791,6.11,196.4,5,100,40
327492128,2014-01-26 23:36:25+00:00,KPDX,2014-01-27 3:38:00+00:00,38.200001,-91.650002,34000,388,112,12,34631.35139,4.27,799.4,1314.7,100000,0.098,0.353,18.96,76.37,5,100,40
327503962,2014-01-26 23:36:25+00:00,KDCA,2014-01-26 23:43:00+00:00,39.650002,-80.629997,29000,525,129,14,11568.85139,3.27,579.25,1374.43,100000,0.063,0.878,15.77,106.21,5,100,40
327544035,2014-01-26 23:36:25+00:00,KATL,2014-01-27 0:42:00+00:00,37.02,-86.870003,35000,426,136,14,15068.85139,6.64,951.1,1930.26,100000,0.038,0.672,37.01,46.13,5,100,40
327547655,2014-01-26 23:36:25+00:00,KDEN,2014-01-27 0:05:00+00:00,38.799999,-102.349998,33000,368,144,15,15277.18472,8.79,301.23,1381.01,100000,0.163,0.549,22.35,114.7,5,100,40
327531883,2014-01-26 23:36:25+00:00,KCVG,2014-01-27 0:22:00+00:00,40.68,-75.019997,21400,326,113,16,16423.01806,2.57,730.21,1368.5,100000,0.18,0.844,9.98,126.59,5,100,40
327531975,2014-01-26 23:36:25+00:00,KIAH,2014-01-27 2:13:00+00:00,36.68,-81.82,34000,362,116,16,25173.01806,9.92,919.44,1494.87,100000,0.169,0.611,30.25,135.94,5,100,40
327513589,2014-01-26 23:36:25+00:00,KMSY,2014-01-27 3:15:00+00:00,40.48,-74.779999,25000,323,102,13,30298.01806,6.44,597.91,1261.29,100000,0.199,0.432,9.17,87.54,5,100,40
327513607,2014-01-26 23:36:25+00:00,KORD,2014-01-27 0:45:00+00:00,42.700001,-82.18,38000,346,120,14,16714.68472,9.45,543.63,1742.53,100000,0.291,0.589,7.2,51.11,5,100,40
327523007,2014-01-26 23:36:25+00:00,KSFO,2014-01-27 1:58:00+00:00,35.950001,-105.68,33900,403,111,14,24568.85139,5.23,430.16,1393.66,100000,0.034,0.568,14.6,136.33,5,100,40
327544548,2014-01-26 23:36:25+00:00,KLGA,2014-01-27 1:09:00+00:00,41.75,-83.370003,35000,589,136,12,17568.85139,6.76,454.09,1145.79,100000,0.062,0.492,39.39,127.8,5,100,40
327525869,2014-01-26 23:36:25+00:00,KMSP,2014-01-27 0:31:00+00:00,44.400002,-83.230003,38000,360,119,13,17423.01806,5.88,899.46,1911.91,100000,0.231,0.892,13.52,103.56,5,100,40
327503782,2014-01-26 23:36:25+00:00,KSFO,2014-01-27 3:14:00+00:00,37.25,-93.93,30000,390,127,14,33568.85139,9.23,422.06,1561.96,100000,0.299,0.401,35.46,150.54,5,100,40
327525991,2014-01-26 23:36:25+00:00,KSFO,2014-01-27 0:36:00+00:00,38.200001,-116.400002,30000,458,107,12,20214.68472,6.24,998.22,1840.36,100000,0.084,0.739,17.51,105.51,5,100,40
327498419,2014-01-26 23:36:25+00:00,KDFW,2014-01-27 0:40:00+00:00,35.73,-89.370003,32000,379,138,16,19089.68472,5.69,378.15,1010.47,100000,0.213,0.745,13.29,143.19,5,100,40
327536098,2014-01-26 23:36:25+00:00,KDEN,2014-01-27 2:45:00+00:00,31.23,-86.330002,36000,384,114,15,28506.35139,5.52,969.38,1560.47,100000,0.074,0.464,23.4,128.64,5,100,40
327508292,2014-01-26 23:36:25+00:00,KORD,2014-01-27 1:04:00+00:00,41.099998,-99.129997,35000,507,134,16,18735.51806,1.91,354.96,1474.37,100000,0.162,0.62,5.78,159.94,5,100,40
327544654,2014-01-26 23:36:25+00:00,KMIA,2014-01-27 2:20:00+00:00,41.349998,-87.720001,24000,373,108,13,24818.85139,5.45,367.76,1313.14,100000,0.22,0.809,36.46,197.7,5,100,40
327492279,2014-01-26 23:36:25+00:00,KSEA,2014-01-27 3:11:00+00:00,37.02,-96.800003,36000,396,107,14,32381.35139,5.97,927.37,1185.16,100000,0.197,0.79,30.61,55.18,5,100,40
327530591,2014-01-26 23:36:25+00:00,KDCA,2014-01-27 1:59:00+00:00,39.57,-97.25,37000,516,114,15,24985.51806,4.94,659.72,1159,100000,0.119,0.647,16.98,92.75,5,100,40
327514689,2014-01-26 23:36:25+00:00,KMKE,2014-01-27 1:55:00+00:00,28.77,-82.169998,38000,418,132,16,24818.85139,2.02,547.39,1337.48,100000,0.144,0.78,36.17,136.66,5,100,40
327497044,2014-01-26 23:36:25+00:00,KORD,2014-01-27 1:25:00+00:00,43.080002,-76.550003,38000,327,123,14,20298.01806,6.71,441.29,1415.23,100000,0.209,0.585,18.53,81.79,5,100,40
327554358,2014-01-26 23:36:25+00:00,KBOS,2014-01-27 2:32:00+00:00,42.5,-97.93,35000,573,136,14,28943.85139,5.97,970.88,1425.32,100000,0.267,0.64,19.27,112.07,5,100,40
327504534,2014-01-26 23:36:25+00:00,KIAH,2014-01-26 23:55:00+00:00,32.619999,-97.870003,35000,533,122,13,14048.01806,6.73,720.99,1334.05,100000,0.197,0.818,9.53,157.36,5,100,40
327513717,2014-01-26 23:36:25+00:00,KSNA,2014-01-27 5:11:00+00:00,39.43,-78.349998,32000,363,140,15,43068.85139,1.8,678.57,1350.15,100000,0.083,0.514,25.5,184.02,5,100,40
327530581,2014-01-26 23:36:25+00:00,KCLT,2014-01-27 1:56:00+00:00,35.32,-97.879997,33000,502,104,16,24110.51806,7.27,456.54,1558.31,100000,0.164,0.803,22.41,95.21,5,100,40
327544371,2014-01-26 23:36:25+00:00,KFLL,2014-01-26 22:24:00+00:00,26.73,-82.029999,22400,448,115,13,14798.01806,5.72,637.85,1913.53,100000,0.023,0.683,26.25,59.39,5,100,40
327507146,2014-01-26 23:36:25+00:00,KFLL,2014-01-27 1:35:00+00:00,37.43,-76.580002,33200,395,103,15,20214.68472,2.65,310.86,1834.98,100000,0.077,0.663,27.14,186.14,5,100,40
327531943,2014-01-26 23:36:25+00:00,KDTW,2014-01-26 23:49:00+00:00,42.700001,-80,32000,306,128,14,12548.01806,6.58,549.27,1972.65,100000,0.198,0.453,16.42,111.82,5,100,40
327506378,2014-01-26 23:36:25+00:00,KMSP,2014-01-27 0:28:00+00:00,41.419998,-87.370003,30000,406,137,13,15943.85139,3.48,526.85,1301.79,100000,0.193,0.718,7.15,87.27,5,100,40
327504038,2014-01-26 23:36:25+00:00,KPHX,2014-01-27 3:08:00+00:00,39.349998,-87.75,36000,345,116,15,29943.85139,8.95,583.4,1739.7,100000,0.067,0.566,29.12,183.5,5,100,40
327523034,2014-01-26 23:36:25+00:00,KSLC,2014-01-26 23:53:00+00:00,39.25,-109.269997,36000,408,116,14,15235.51806,5.24,698.74,1615.53,100000,0.173,0.529,31.14,81.68,5,100,40
327492148,2014-01-26 23:36:25+00:00,KPHL,2014-01-27 0:37:00+00:00,37.220001,-78.349998,33000,521,132,16,15110.51806,8.6,505.75,1516.08,100000,0.298,0.589,8.11,71.44,5,100,40
327508314,2014-01-26 23:36:25+00:00,KPHX,2014-01-27 1:00:00+00:00,37.43,-106.5,34100,420,111,13,16423.01806,7.58,521.95,1395.89,100000,0.178,0.385,25.04,186.52,5,100,40
327554415,2014-01-26 23:36:25+00:00,KDFW,2014-01-27 1:50:00+00:00,38.330002,-116.32,37000,469,126,13,23568.85139,7.98,448.99,1449.27,100000,0.27,0.681,19.53,50.03,5,100,40
327522567,2014-01-26 23:36:25+00:00,KCLT,2014-01-27 0:18:00+00:00,33.880001,-83.470001,31000,505,117,14,14527.18472,8.8,590.36,1963.19,100000,0.288,0.868,19.4,84.68,5,100,40
327539913,2014-01-26 23:36:25+00:00,KLGA,2014-01-27 1:35:00+00:00,43.150002,-87.470001,37000,577,116,12,19860.51806,2.71,781.47,1724.73,100000,0.041,0.858,19.91,69.18,5,100,40
327531166,2014-01-26 23:36:25+00:00,KSJC,2014-01-26 23:45:00+00:00,35.77,-120.82,36000,436,132,14,11068.85139,1.41,442.41,1698.83,100000,0.268,0.704,16.92,191.16,5,100,40
327525708,2014-01-26 23:36:25+00:00,KFLL,2014-01-27 0:14:00+00:00,32.150002,-78.349998,37900,380,114,12,15027.18472,6.51,568.31,1440.76,100000,0.177,0.612,7.3,127.2,5,100,40
327508075,2014-01-26 23:36:25+00:00,KIAH,2014-01-27 0:29:00+00:00,31.73,-96.57,34600,497,117,13,14464.68472,1.2,426.02,1839.34,100000,0.014,0.889,14.35,101.38,5,100,40
327513723,2014-01-26 23:36:25+00:00,KSTL,2014-01-27 1:15:00+00:00,40.25,-78.919998,40000,348,102,14,20006.35139,5.8,660.48,1510.57,100000,0.114,0.75,37.84,118.54,5,100,40
327538141,2014-01-26 23:36:25+00:00,KDEN,2014-01-27 2:40:00+00:00,32.299999,-88.120003,34000,407,128,13,28402.18472,8.98,758.48,1681.99,100000,0.125,0.489,14.42,153.54,5,100,40
327536863,2014-01-26 23:36:25+00:00,KSDF,2014-01-27 0:20:00+00:00,40.779999,-87.57,23000,360,143,13,12673.01806,2.69,412.44,1513.46,100000,0.232,0.842,37.22,180.25,5,100,40
327547764,2014-01-26 23:36:25+00:00,KLAX,2014-01-27 0:57:00+00:00,35.900002,-109.480003,32000,388,141,15,21756.35139,9.48,555.86,1128.56,100000,0.046,0.435,25.59,71.86,5,100,40
327503940,2014-01-26 23:36:25+00:00,KATL,2014-01-27 0:09:00+00:00,34.669998,-83.519997,23000,382,107,16,12818.85139,6.6,412.26,1452.91,100000,0.047,0.563,35.51,79.63,5,100,40
327557149,2014-01-26 23:36:25+00:00,KONT,2014-01-27 0:03:00+00:00,34.98,-115.879997,32100,336,139,14,11902.18472,4.27,837.63,1878.65,100000,0.292,0.373,2.13,80.77,5,100,40
327507114,2014-01-26 23:36:25+00:00,KDFW,2014-01-27 0:30:00+00:00,34.43,-93.050003,38000,382,115,13,16756.35139,8.31,640.69,1312.77,100000,0.106,0.505,13.31,162.02,5,100,40
327508199,2014-01-26 23:36:25+00:00,KMEM,2014-01-27 0:20:00+00:00,36.380001,-91.519997,30200,527,108,14,13381.35139,2.89,985.42,1487.93,100000,0.264,0.814,9.45,134.84,5,100,40
327551221,2014-01-26 23:36:25+00:00,KBOS,2014-01-27 0:38:00+00:00,39.599998,-74.800003,35000,547,142,12,14652.18472,1.93,514.21,1388.03,100000,0.012,0.503,13.59,132.56,5,100,40
327502228,2014-01-26 23:36:25+00:00,KDFW,2014-01-27 1:15:00+00:00,40.02,-92.5,35700,336,134,14,17673.01806,7.88,908.33,1014.32,100000,0.149,0.353,36.45,149.21,5,100,40
327513582,2014-01-26 23:36:25+00:00,KMSP,2014-01-27 2:07:00+00:00,42.25,-76.470001,34000,320,117,12,23839.68472,1.77,735.68,1240.8,100000,0.26,0.706,20.77,137.26,5,100,40
327544566,2014-01-26 23:36:25+00:00,KLGA,2014-01-27 0:40:00+00:00,41.52,-81.269997,35000,573,110,13,16673.01806,9.76,399.8,1627.04,100000,0.155,0.649,37.42,91.37,5,100,40
327507283,2014-01-26 23:36:25+00:00,KORD,2014-01-27 0:30:00+00:00,40.619999,-84.580002,34100,337,128,15,14777.18472,4.02,714.39,1664.47,100000,0.297,0.55,22.99,104.41,5,100,40
327557407,2014-01-26 23:36:25+00:00,KPHX,2014-01-27 0:10:00+00:00,35.220001,-113.419998,29000,463,130,13,12568.85139,5.33,759.6,1776.53,100000,0.167,0.617,25.9,145.24,5,100,40
327521455,2014-01-26 23:36:25+00:00,KATL,2014-01-27 0:15:00+00:00,30.950001,-89.129997,41000,529,120,13,14756.35139,5.22,677.06,1566.16,100000,0.281,0.598,6.71,166.52,5,100,40
327554391,2014-01-26 23:36:25+00:00,KDEN,2014-01-27 1:17:00+00:00,38.299999,-118.349998,37000,449,102,13,19381.35139,9.98,521.37,1807.61,100000,0.147,0.837,9.16,151.94,5,100,40
327552161,2014-01-26 23:36:25+00:00,KMSP,2014-01-27 0:36:00+00:00,41.029999,-91.150002,36000,385,102,16,16902.18472,7.81,712.86,1853.14,100000,0.102,0.611,10.43,61.08,5,100,40
327536880,2014-01-26 23:36:25+00:00,KTPA,2014-01-27 0:35:00+00:00,35.529999,-86.470001,41000,458,138,13,17173.01806,5.03,477.84,1134.64,100000,0.126,0.41,20.19,128.07,5,100,40
327513625,2014-01-26 23:36:25+00:00,KPBI,2014-01-27 0:22:00+00:00,35.75,-76.800003,36000,385,138,15,17464.68472,3.45,489.34,1223.78,100000,0.094,0.747,5.23,174.67,5,100,40
327544906,2014-01-26 23:36:25+00:00,KSFO,2014-01-27 2:11:00+00:00,42.43,-99.529999,38000,357,137,13,27673.01806,2.51,307.83,1050.59,100000,0.064,0.817,8.89,167.65,5,100,40
327544764,2014-01-26 23:36:25+00:00,KPDX,2014-01-27 3:10:00+00:00,44.099998,-92.68,32000,356,129,14,30589.68472,6.81,502.71,1920.76,100000,0.011,0.734,15.76,170.61,5,100,40
327508070,2014-01-26 23:36:25+00:00,KIAH,2014-01-27 0:56:00+00:00,35.869999,-102.279999,35000,533,135,15,16943.85139,6.86,324.43,1538.99,100000,0.182,0.692,17.06,182.61,5,100,40
327547667,2014-01-26 23:36:25+00:00,KDFW,2014-01-27 1:15:00+00:00,38.119999,-82.18,32000,353,111,13,20443.85139,7.8,965.04,1701.84,100000,0.225,0.471,8.03,143.74,5,100,40
327508004,2014-01-26 23:36:25+00:00,KEWR,2014-01-27 2:40:00+00:00,40.07,-101.980003,29000,484,113,14,26839.68472,7.85,523.46,1774.42,100000,0.133,0.847,37.28,102.86,5,100,40
327506856,2014-01-26 23:36:25+00:00,KSTL,2014-01-27 0:35:00+00:00,33.779999,-96.519997,30400,468,125,14,15610.51806,7.26,718.72,1414.9,100000,0.231,0.811,28.53,97.56,5,100,40
327513440,2014-01-26 23:36:25+00:00,KDTW,2014-01-27 1:12:00+00:00,41.400002,-74.82,20300,293,109,14,17818.85139,6.07,930.57,1110.97,100000,0.207,0.623,27.64,140.23,5,100,40
327525986,2014-01-26 23:36:25+00:00,KSFO,2014-01-27 4:55:00+00:00,43.93,-79.919998,34000,380,124,15,41631.35139,2.9,896.64,1540.02,100000,0.252,0.543,20.22,186.74,5,100,40
327551291,2014-01-26 23:36:25+00:00,KLAX,2014-01-27 4:20:00+00:00,36.119999,-86.900002,36000,384,123,14,38048.01806,3.61,536.45,1592.88,100000,0.275,0.505,14.6,115.32,5,100,40
327547554,2014-01-26 23:36:25+00:00,KBNA,2014-01-26 23:50:00+00:00,38.419998,-81.629997,40000,347,110,12,11964.68472,4.44,489.14,1514.02,100000,0.128,0.428,22.56,123.57,5,100,40
327508670,2014-01-26 23:36:25+00:00,KCLT,2014-01-27 0:18:00+00:00,34.169998,-82.449997,26700,497,111,15,13568.85139,2,615.06,1580.55,100000,0.073,0.632,3.43,194.85,5,100,40
327552083,2014-01-26 23:36:25+00:00,KATL,2014-01-27 0:53:00+00:00,28.950001,-82.779999,38000,416,113,16,16027.18472,9.79,948.08,1767.74,100000,0.281,0.844,5.97,112.29,5,100,40
327552116,2014-01-26 23:36:25+00:00,KDEN,2014-01-27 1:45:00+00:00,32.630001,-94.019997,34000,393,123,15,23277.18472,4.8,498.56,1150.02,100000,0.161,0.492,34.86,152.16,5,100,40
327507122,2014-01-26 23:36:25+00:00,KDTW,2014-01-27 0:17:00+00:00,41.200001,-81.779999,24000,341,123,14,13298.01806,4.65,383.24,1193.32,100000,0.244,0.82,16.76,128.05,5,100,40
